varietal,title,excerpt,points,price,location,region
Riesling,Wente 2012 Riverbank Riesling (Arroyo Seco),The acidity and fruit are the stars of this well-made Riesling. The ...,87,15,Central Coast,United States
Riesling,Foris 2012 Estate Grown Riesling (Rogue Valley),"An aromatic wine with notes of freshly cut red apple, overripe pear ...",85,14,Southern Oregon,United States
Riesling,Leonard Kreusch 2009 Estate Bottled Beerenauslese Riesling (Rheinhessen),"At less than $30, this entry-level beerenauslese is an exceptional value. Savory ...",85,27,Germany,Germany
Riesling,Redbreast 2011 Riesling (Mosel),"Whiffs of stem and smoke blow off with aeration, revealing bright lemon ...",85,15,Germany,Germany
Riesling,Domaine Weinbach 2011 Schlossberg Grand Cru Riesling (Alsace Grand Cru),"This is, quite simply, great Riesling. It has all the subtlety that ...",96,37,Alsace,France
Riesling,Domaines Schlumberger 2009 Kessler Grand Cru Riesling (Alsace Grand Cru),There is both wonderful bite and density to this great wine. It ...,95,30,Alsace,France
Riesling,Domaines Schlumberger 2010 Saering Grand Cru Riesling (Alsace Grand Cru),"This is a perfumed, complex wine that veers between showcasing the freshest ...",94,29,Alsace,France
Riesling,Domaine Ostertag 2010 Clos Mathis Riesling (Alsace),"Full in the mouth, this is a warm style of wine. It ...",93,42,Alsace,France
Riesling,Domaine Charles Baur 2010 Brand Grand Cru Riesling (Alsace Grand Cru),The sand and granite soil of the Brand vineyard gives an intensely ...,93,27,Alsace,France
Riesling,Efeste 2012 Evergreen Riesling (Columbia Valley (WA)),"Dry and crisply detailed, this delicious, bracing Riesling combines refreshing minerality with ...",93,20,Columbia Valley,United States
Riesling,Jean-Baptiste Adam 2011 Kaefferkopf Grand Cru Vieilles Vignes Riesling (Alsace Grand Cru),Old vines and a Grand Cru vineyard have produced an impressive wine. ...,92,43,Alsace,France
Riesling,Sipp Mack 2008 Rosacker Grand Cru Riesling (Alsace Grand Cru),"Now mature, this is fine example of aged Riesling. It still shows ...",92,27,Alsace,France
Riesling,Domaine Marcel Deiss 2011 Riesling (Alsace),Here is a wine that is slowly developing the most beautiful flavors. ...,92,25,Alsace,France
Riesling,Domaine Ostertag 2010 Heissenberg Riesling (Alsace),"This is a rich and round wine, full in the mouth with ...",92,45,Alsace,France
Riesling,Domaine Pfister 2009 Engelberg Grand Cru Riesling (Alsace Grand Cru),"Round, rich and maturing well, this is a complex, perfumed, honeyed wine. ...",92,49,Alsace,France
Riesling,Kiona 2011 Reserve Dry Riesling (Red Mountain),This estate-grown Riesling is sourced from some of the oldest vines on ...,91,15,Columbia Valley,United States
Riesling,Dunham 2012 Lewis Estate Vineyard Riesling (Columbia Valley (WA)),"At a medium alcohol percentage, this is a sweeter-than-usual vintage for this ...",91,20,Columbia Valley,United States
Riesling,Sipp Mack 2010 Rosacker Grand Cru Riesling (Alsace Grand Cru),"Developing well already, this is a textured, steely, very mineral wine that ...",91,27,Alsace,France
Riesling,Charles Smith 2012 Kungfu Girl Riesling (Columbia Valley (WA)),Kungfu Girl has become an iconic Riesling on the strength of its ...,91,12,Columbia Valley,United States
Riesling,Cave de Kientzheim-Kaysersberg 2010 Schlossberg Grand Cru Riesling (Alsace Grand Cru),This is a rich and full-flavored wine that still has plenty of ...,91,28,Alsace,France
Riesling,Joseph Cattin 2011 Hatschbourg Grand Cru Riesling (Alsace Grand Cru),"Perfumed, and still quite youthful, this is a wine with potential both ...",91,25,Alsace,France
Riesling,Woodward Canyon 2012 Dry White Riesling Riesling (Columbia Valley (WA)),"Fragrant with scents of citrus rind, this brings a dense core of ...",91,25,Columbia Valley,United States
Riesling,Domaine Pfister 2011 Tradition Riesling (Alsace),"This is a delicate, deliciously fragrant Riesling with just the freshest of ...",90,29,Alsace,France
Riesling,Domaine Allimant-Laugner 2011 Praelatenberg Grand Cru Riesling (Alsace Grand Cru),"A serious wine that needs aging, this is full and ripe while ...",90,22,Alsace,France
Riesling,Boundary Breaks 2011 No. 239 Dry Riesling (Finger Lakes),"Boundary Breaks is an exciting new project from the Finger Lakes, and ...",90,22,Finger Lakes,United States
Riesling,Domaine Allimant-Laugner 2009 Vendange Tardive Riesling (Alsace),Notes of almonds and sweet fruit combine with steely acidity in this ...,90,34,Alsace,France
Riesling,Hermann J. Wiemer 2011 HJW Vineyard Dry Estate Bottled and Grown Riesling (Finger Lakes),"Fragrant of tangerines, yellow peaches and a hint of wet stone, this ...",90,39,Finger Lakes,United States
Riesling,Hubert Meyer 2011 Winzenberg Grand Cru Riesling (Alsace Grand Cru),"Not quite dry, this is an impressively rich wine. It has a ...",90,19,Alsace,France
Riesling,Red Newt Cellars 2011 Tango Oaks Vineyard Riesling (Finger Lakes),Fresh green apple and herb notes flit and dance throughout the nose ...,90,20,Finger Lakes,United States
Riesling,Domaine Ostertag 2010 Fronholz Riesling (Alsace),This single vineyard wine has a fine and fruity character that also ...,90,45,Alsace,France
Riesling,Hogue 2012 Riesling (Columbia Valley (WA)),"Off-dry, with 24 g/L residual sugar, this fragrant and refreshing wine blends ...",90,11,Columbia Valley,United States
Riesling,Boundary Breaks 2011 No. 110 Semi-Dry Riesling (Finger Lakes),The No. 110 is another compelling introduction to the Boundary Breaks collection ...,90,22,Finger Lakes,United States
Riesling,Grace Lane 2012 Riesling (Yakima Valley),"Grace Lane, from Terlato Wines, makes a grand entry into Washington Riesling ...",89,12,Columbia Valley,United States
Riesling,Trimbach 2010 Riesling (Alsace),This is a fully mature wine with an attractive mix of fresh ...,89,25,Alsace,France
Riesling,Bellangelo 2011 Dry Riesling (Finger Lakes),Ebullient on the nose with scents of fresh white peach and tart ...,89,18,Finger Lakes,United States
Riesling,Bloomer Creek 2011 Tanzen Dame Auten Vineyard 1st Harvest Riesling (Finger Lakes),"Layers of spice, lanolin and orange rind stand out curiously on this ...",89,18,Finger Lakes,United States
Riesling,Keuka Spring 2011 Semi Sweet Riesling (Finger Lakes),Hints of spice and smoke add intrigue to sunny peach and pear ...,89,14,Finger Lakes,United States
Riesling,Red Newt Cellars 2011 Lahoma Vineyards Riesling (Finger Lakes),"Whiffs of fresh lemongrass and ramps lend an herbaceous, savory character to ...",89,20,Finger Lakes,United States
Riesling,Hermann J. Wiemer 2011 Magdalena Vineyard Dry Riesling (Finger Lakes),Floral and honey aromas are touched with earthy hints of saffron and ...,89,36,Finger Lakes,United States
Riesling,Hermann J. Wiemer 2011 Semi-Dry Riesling (Finger Lakes),"Bright, fresh apple and lime notes are accented with an earthy, minerally ...",89,17,Finger Lakes,United States
Riesling,Red Newt Cellars 2011 Sawmill Creek Vineyards Riesling (Finger Lakes),"Whiffs of ripe peach and apricot entice on this dry, light-bodied Riesling ...",89,20,Finger Lakes,United States
Riesling,Hazlitt 1852 Vineyards 2011 Dry Riesling (Finger Lakes),While delicate on the nose with enticing whiffs of orange blossom and ...,89,15,Finger Lakes,United States
Riesling,Hubert Meyer 2010 Riesling (Alsace),"Already showing some maturity, this is a finely perfumed wine, its fruitiness ...",88,12,Alsace,France
Riesling,Wunsch & Mann 2008 Hengst Grand Cru Riesling (Alsace Grand Cru),"A wine that is mature already, this Grand Cru has some weight ...",88,30,Alsace,France
Riesling,Cave de Kientzheim-Kaysersberg 2010 Exception Riesling (Alsace),"This is a ripe, delicately tropical and fruity wine with rich texture. ...",88,25,Alsace,France
Riesling,Beast 2012 Riesling (Horse Heaven Hills),A distinctive wine that comes from a biodynamically farmed area of this ...,88,25,Columbia Valley,United States
Riesling,Kiona 2012 Riesling (Washington),"Several Yakima Valley and Red Mountain sites contribute to this outstanding bottle, ...",88,11,Washington,United States
Riesling,Sheldrake Point 2011 Reserve Riesling (Finger Lakes),"Fresh and bright, with notes of orange peel and lemon, this dry, ...",88,50,Finger Lakes,United States
Riesling,Fox Run 2011 Riesling 10 Hanging Delta Vineyard Riesling (Finger Lakes),"Beautifully floral on the nose with hints of fresh apple, lemon and ...",88,30,Finger Lakes,United States
Riesling,Atwater 2011 Dry Estate Vineyards Riesling (Finger Lakes),"Rich and juicy with aromas of preserved peach, fresh apple and even ...",88,16,Finger Lakes,United States
Riesling,North by Northwest 2012 The Benches Riesling (Horse Heaven Hills),"An aromatic offering with notes of peach, honeysuckle and a whiff of ...",87,18,Columbia Valley,United States
Riesling,Red Newt Cellars 2011 Bullhorn Creek Vineyard Riesling (Finger Lakes),"Scents of white grapefruit and honeydew rind introduce this dry, refreshing Riesling. ...",87,20,Finger Lakes,United States
Riesling,Sipp Mack 2011 Tradition Riesling (Alsace),This is a wine that is lightly touched with a mineral texture ...,87,20,Alsace,France
Riesling,Treleaven 2011 Semi-Dry Riesling (Finger Lakes),A wisp of smoke accents bright apple and pear notes on this ...,87,14,Finger Lakes,United States
Riesling,Boundary Breaks 2011 Ovid Line North Riesling (Finger Lakes),"Hints of sage and thyme lend a distinctly herbal, savory tone to ...",87,22,Finger Lakes,United States
Riesling,Cave de Kientzheim-Kaysersberg 2011 Anne de K Riesling (Alsace),"There is a warm, honeyed edge to this otherwise steely, very crisp ...",87,17,Alsace,France
Riesling,Three Rivers 2012 Riesling (Columbia Valley (WA)),"This off-dry Riesling hits 32 g/L residual sugar, though it is not ...",87,15,Columbia Valley,United States
Riesling,Cave de Kientzheim-Kaysersberg 2010 Patergarten Old Vines Riesling (Alsace),This is a wine in development. It has lost its primary fruit ...,87,20,Alsace,France
Riesling,Heron Hill 2011 Ingle Vineyard Riesling (Finger Lakes),Spice notes accent pressed-apple aromas on this semidry Riesling. The palate is ...,87,20,Finger Lakes,United States
Riesling,Wolfberger 2012 Riesling (Alsace),This is an attractive wine that maintains the steely texture of Riesling ...,87,18,Alsace,France
Riesling,Jean-Baptiste Adam 2012 Tradition Riesling (Alsace),"An aromatic wine, this is crisp with lively acidity and a tight ...",87,15,Alsace,France
Riesling,Lakewood 2011 Dry Riesling (Finger Lakes),"A wish of smoke adds complexity and mystery to bright tangerine, white ...",87,13,Finger Lakes,United States
Riesling,Fulkerson 2011 William Vigne Dry Riesling (Seneca Lake),"Woodsy, smoky notes lend a distinct earthiness to this dry Riesling. On ...",86,13,Finger Lakes,United States
Riesling,Willow Crest 2012 Estate Grown Willow Crest Estate Vineyard Riesling (Yakima Valley),"An uber aromatic wine with notes of flowers, orange peel, jasmine and ...",86,15,Columbia Valley,United States
Riesling,Domaine Allimant-Laugner 2011 Riesling (Alsace),"Despite its recent vintage, this is a wine that is already tasting ...",86,19,Alsace,France
Riesling,Lakewood 2011 Riesling (Finger Lakes),"While quite earthy and smoky on the nose, this off-dry Riesling is ...",85,13,Finger Lakes,United States
Riesling,Columbia Crest 2012 Two Vines Riesling (Washington),"This off-dry wine falls on the sweet side, with pleasant honey/lemon tea ...",85,8,Washington,United States
Riesling,Lamoreaux Landing 2011 Estate Bottled Yellow Dog Vineyard Riesling (Finger Lakes),"Lamoreaux Landing is usually a Finger Lakes favorite, but this 2011 Yellow ...",85,20,Finger Lakes,United States
Riesling,Washington Hills 2012 Late Harvest Riesling (Washington),"With 70 g/L residual sugar, this 100% varietal wine drinks quite sweet, ...",85,12,Washington,United States
Riesling,Atwater 2011 Estate Vineyards Riesling (Finger Lakes),Hints of spice lend an exotic feel to aromas of freshly pressed ...,85,16,Finger Lakes,United States
Riesling,Treleaven 2011 Dry Riesling (Cayuga Lake),Smoke and musk notes dissipate with aeration to reveal aromas of ripe ...,85,15,Finger Lakes,United States
Riesling,Bellangelo 2011 Semi-Dry Riesling (Finger Lakes),Smoke and earth notes blow off with aeration to reveal pleasant apple ...,84,18,Finger Lakes,United States
Riesling,Wunsch & Mann 2011 Riesling (Alsace),"A bitter wine with tart apple and pear flavors, this has a ...",82,20,Alsace,France
Riesling,F X Pichler 2012 Loibner Steinertal Smaragd Riesling (Wachau),This is a rich and complex wine that shows spiced pear and ...,95,68,Austria,Austria
Riesling,Prinz Salm 2011 Berg Roxheim Erste Lage Trockenbeerenauslese Riesling (Nahe),Scents of sweet spice and orange marmalade waft exuberantly from this honey-kissed ...,95,237,Germany,Germany
Riesling,Prinz Salm 2011 Johannisberg Wallhausen Erste Lage Trockenbeerenauslese Riesling (Nahe),Aromas of mango and candied-orange rind lend a heady tropical feel to ...,94,237,Germany,Germany
Riesling,Rheingraf 2010 Scharlachberg Bingen Trockenbeerenauslese GG Riesling (Rheinhessen),"Zesty orange and honey notes are touched with saffron on this unctuous, ...",94,66,Germany,Germany
Riesling,Dr. Heidemanns-Bergweiler 2010 Bernkasteler Badstube Beerenauslese Riesling (Mosel),Waxy honeycomb and honeysuckle aromas are laced with earth and spice on ...,94,50,Germany,Germany
Riesling,Tegernseerhof 2011 Steinertal Smaragd Riesling (Wachau),"A beautifully aromatic wine, this has both great fruitiness and a tight, ...",93,44,Austria,Austria
Riesling,Schloss Reinhartshausen 2009 Erbacher Marcobrunn Trockenbeerenauslese Riesling (Rheingau),Enticing scents of grapefruit zest and bees wax are fitting openers to ...,93,500,Germany,Germany
Riesling,Loimer 2011 Terrassen Reserve Riesling (Kamptal),"A gorgeous wine that has ripe, full perfume and wonderful fruitiness. White ...",93,40,Austria,Austria
Riesling,Forstreiter 2012 Schiefer Reserve Riesling (Kremstal),"This perfumed reserve wine has considerable concentration, richness and a full, flowery ...",92,24,Austria,Austria
Riesling,Markus Molitor 2011 Haus Klosterberg Riesling (Mosel),"Whiffs of saffron and honey lend a sweet, spicy tone to this ...",92,18,Germany,Germany
Riesling,Robert Weil 2011 Kabinett Riesling (Rheingau),"Deeply mineral from nose to finish, this off-dry kabinett balances lush peach, ...",92,35,Germany,Germany
Riesling,Baron Knyphausen 2011 Hattenheim Ortslage Kabinett Riesling (Rheingau),Fresh herbs and florals brighten the nose of this exceptionally balanced Riesling. ...,92,32,Germany,Germany
Riesling,Pewsey Vale 2007 The Contours Museum Reserve Riesling (Eden Valley),How can one not applaud a winery that holds back some of ...,92,25,South Australia,Australia
Riesling,Peter Lauer NV Brut Riesling (Mosel),Notes of honeycomb and sugar cookie add a caramelized warmth to ripe ...,91,35,Germany,Germany
Riesling,Thorn Clarke 2012 Mount Crawford Single Vineyard Riesling (Eden Valley),"A terrific value, the 2012 Mount Crawford offer sup a big hit ...",91,15,South Australia,Australia
Riesling,Hansen-Lauer 2009 Brut Sekt Riesling (Mosel),"Exuberantly floral, with notes of honeysuckle and orange blossom, yet not at ...",91,25,Germany,Germany
Riesling,Schmitges 2011 Kabinett from Red Slate Riesling (Mosel),Exotic spice notes and zesty tangerine aromas are curious on this penetrating ...,91,19,Germany,Germany
Riesling,Markus Molitor 2011 Bernkasteler Badstube Kabinett Riesling (Mosel),White floral and yellow peach aromas waft delicately from this delicate off-dry ...,91,22,Germany,Germany
Riesling,V. Sattui 2012 Riesling (Anderson Valley),This Riesling has just the right amount of minerality balanced against apple ...,91,25,Mendocino/Lake Counties,United States
